127.0.0.1 - - [29/May/2017:10:39:35 +0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:36 +0200] "GET /Twitter/ HTTP/1.1" 200 1657
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:36 +0200] "GET /Twitter/css/timeline.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:36 +0200] "GET /Twitter/css/register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:36 +0200] "GET /Twitter/css/app.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:36 +0200] "GET /Twitter/css/succes.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:36 +0200] "GET /Twitter/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:36 +0200] "GET /Twitter/js/register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:36 +0200] "GET /Twitter/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:36 +0200] "GET /Twitter/js/login.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:36 +0200] "GET /Twitter/imgs/ano.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:37 +0200] "GET /Twitter/header HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:40 +0200] "GET /Twitter/login HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:44 +0200] "POST /Twitter/login HTTP/1.1" 200 785
0:0:0:0:0:0:0:1 - - [29/May/2017:10:39:44 +0200] "GET /Twitter/header?_=1496047176893 HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:21 +0200] "GET /Twitter/ HTTP/1.1" 200 1657
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:21 +0200] "GET /Twitter/header HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:21 +0200] "GET /Twitter/imgs/ano_white.png HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:23 +0200] "GET /Twitter/login HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:26 +0200] "POST /Twitter/login HTTP/1.1" 200 5458
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:26 +0200] "GET /Twitter/header?_=1496047221255 HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:30 +0200] "GET /Twitter/logout?_=1496047221256 HTTP/1.1" 200 478
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:30 +0200] "GET /Twitter/header?_=1496047221257 HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:32 +0200] "GET /Twitter/login?_=1496047221258 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:37 +0200] "POST /Twitter/login HTTP/1.1" 200 825
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:37 +0200] "GET /Twitter/header?_=1496047221259 HTTP/1.1" 200 768
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:47 +0200] "GET /Twitter/logout?_=1496047221260 HTTP/1.1" 200 478
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:47 +0200] "GET /Twitter/header?_=1496047221261 HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:51 +0200] "GET /Twitter/home?_=1496047221262 HTTP/1.1" 200 478
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:54 +0200] "GET /Twitter/login?_=1496047221263 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:58 +0200] "POST /Twitter/login HTTP/1.1" 200 5458
0:0:0:0:0:0:0:1 - - [29/May/2017:10:40:58 +0200] "GET /Twitter/header?_=1496047221264 HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:00 +0200] "GET /Twitter/ HTTP/1.1" 200 1657
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:00 +0200] "GET /Twitter/header HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:00 +0200] "GET /Twitter/imgs/ano_white.png HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:02 +0200] "GET /Twitter/login HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:09 +0200] "POST /Twitter/login HTTP/1.1" 200 5458
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:09 +0200] "GET /Twitter/header?_=1496047260277 HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:10 +0200] "GET /Twitter/ HTTP/1.1" 200 6645
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:10 +0200] "GET /Twitter/header HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:10 +0200] "GET /Twitter/imgs/ano_white.png HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:10 +0200] "GET /Twitter/ HTTP/1.1" 200 6645
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:10 +0200] "GET /Twitter/header HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:10 +0200] "GET /Twitter/imgs/ano_white.png HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:11 +0200] "GET /Twitter/ HTTP/1.1" 200 6645
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:11 +0200] "GET /Twitter/header HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:11 +0200] "GET /Twitter/imgs/ano_white.png HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:11 +0200] "GET /Twitter/ HTTP/1.1" 200 6645
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:11 +0200] "GET /Twitter/header HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:11 +0200] "GET /Twitter/imgs/ano_white.png HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:11 +0200] "GET /Twitter/ HTTP/1.1" 200 6645
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:11 +0200] "GET /Twitter/header HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:12 +0200] "GET /Twitter/logout HTTP/1.1" 200 478
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:12 +0200] "GET /Twitter/header?_=1496047271705 HTTP/1.1" 200 249
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:17 +0200] "GET /Twitter/login?_=1496047271706 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:21 +0200] "POST /Twitter/login HTTP/1.1" 200 5458
0:0:0:0:0:0:0:1 - - [29/May/2017:10:41:21 +0200] "GET /Twitter/header?_=1496047271707 HTTP/1.1" 200 764
