127.0.0.1 - - [14/May/2017:11:05:47 +0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [14/May/2017:11:05:48 +0200] "GET /Twitter/login HTTP/1.1" 200 1095
0:0:0:0:0:0:0:1 - - [14/May/2017:11:05:48 +0200] "GET /Twitter/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2017:11:05:48 +0200] "GET /Twitter/imgs/ano.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:06 +0200] "GET /Twitter/home HTTP/1.1" 200 1060
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:06 +0200] "GET /Twitter/imgs/ano.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:06 +0200] "GET /Twitter/css/home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:06 +0200] "GET /Twitter/imgs/moca.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:13 +0200] "GET /Twitter/register HTTP/1.1" 200 1581
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:13 +0200] "GET /Twitter/css/register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:14 +0200] "GET /Twitter/js/app.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:14 +0200] "GET /Twitter/js/register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:18 +0200] "POST /Twitter/register HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:19 +0200] "POST /Twitter/register HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:19 +0200] "GET /Twitter/login HTTP/1.1" 200 1095
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:19 +0200] "GET /Twitter/css/login.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:27 +0200] "POST /Twitter/login HTTP/1.1" 200 1095
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:57 +0200] "POST /Twitter/login HTTP/1.1" 500 1509
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:57 +0200] "GET /Twitter/css/succes.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:57 +0200] "GET /Twitter/imgs/ano_white.png HTTP/1.1" 200 11852
0:0:0:0:0:0:0:1 - - [14/May/2017:11:06:59 +0200] "GET /Twitter/login HTTP/1.1" 200 1095
0:0:0:0:0:0:0:1 - - [14/May/2017:11:07:02 +0200] "POST /Twitter/login HTTP/1.1" 200 1095
0:0:0:0:0:0:0:1 - - [14/May/2017:11:07:09 +0200] "POST /Twitter/login HTTP/1.1" 500 1509
0:0:0:0:0:0:0:1 - - [14/May/2017:11:07:19 +0200] "GET /Twitter/home HTTP/1.1" 200 1060
0:0:0:0:0:0:0:1 - - [14/May/2017:11:07:22 +0200] "GET /Twitter/register HTTP/1.1" 200 1731
0:0:0:0:0:0:0:1 - - [14/May/2017:11:07:27 +0200] "POST /Twitter/register HTTP/1.1" 200 6
